,min1,max1,mean1,median1,std1,firstQuartile1,thirdQuartile1,min2,max2,mean2,median2,std2,firstQuartile2,thirdQuartile2,min3,max3,mean3,median3,std3,firstQuartile3,thirdQuartile3,min4,max4,mean4,median4,std4,firstQuartile4,thirdQuartile4,min5,max5,mean5,median5,std5,firstQuartile5,thirdQuartile5,min6,max6,mean6,median6,std6,firstQuartile6,thirdQuartile6,min7,max7,mean7,median7,std7,firstQuartile7,thirdQuartile7,min8,max8,mean8,median8,std8,firstQuartile8,thirdQuartile8,min9,max9,mean9,median9,std9,firstQuartile9,thirdQuartile9,min10,max10,mean10,median10,std10,firstQuartile10,thirdQuartile10,min11,max11,mean11,median11,std11,firstQuartile11,thirdQuartile11,min12,max12,mean12,median12,std12,firstQuartile12,thirdQuartile12,min13,max13,mean13,median13,std13,firstQuartile13,thirdQuartile13,min14,max14,mean14,median14,std14,firstQuartile14,thirdQuartile14,min15,max15,mean15,median15,std15,firstQuartile15,thirdQuartile15,min16,max16,mean16,median16,std16,firstQuartile16,thirdQuartile16,min17,max17,mean17,median17,std17,firstQuartile17,thirdQuartile17,min18,max18,mean18,median18,std18,firstQuartile18,thirdQuartile18,label
29,39.33,40.33,39.55168750000001,39.5,0.15005333171406326,39.5,39.67,0.0,0.83,0.49162499999999965,0.5,0.09336401674436197,0.47,0.5,0.0,10.5,7.569687500000002,8.25,1.861557277983634,6.75,9.0,0.0,4.0,0.6664999999999996,0.5,0.5778753102649709,0.43,0.87,7.5,14.67,11.281812500000001,11.5,1.58965993431331,10.0,12.0,0.0,2.12,0.5997499999999996,0.5,0.40529971827675904,0.43,0.83,39.33,40.67,39.6705625,39.67,0.2520463341525692,39.5,39.75,0.0,1.0,0.5189374999999996,0.5,0.20530571429152844,0.47,0.5,1.0,9.75,5.3744375,5.29,2.254402191569243,3.33,7.27,0.0,4.03,0.8586875000000003,0.7649999999999999,0.7590586042082927,0.43,1.2275,8.75,16.25,12.765124999999998,12.5,1.3875125870583236,12.0,13.67,0.0,2.05,0.6493749999999998,0.5,0.5027642926484179,0.43,0.94,0.0,40.0,39.296312500000006,39.5,3.1291871313469617,39.5,39.67,0.0,0.83,0.4788749999999998,0.5,0.11003137059822202,0.47,0.5,0.0,13.25,6.706125,7.0,3.076836361728609,4.0,9.0,0.0,3.5,0.9463749999999997,0.605,0.8885947407044154,0.43,1.41,0.0,15.0,11.249937499999996,12.0,3.2385580875808326,11.5,12.75,0.0,3.19,0.6196249999999998,0.47,0.575765159477303,0.0,0.94,0.0
30,39.0,40.0,39.53118750000001,39.5,0.14124946429463764,39.5,39.5,0.0,1.0,0.47387499999999977,0.5,0.10393507588874908,0.47,0.5,0.0,11.0,6.6755625,6.33,2.4893172378253827,5.33,8.75,0.0,2.62,0.4042499999999998,0.43,0.42982891140750484,0.0,0.5,7.75,12.67,10.959125,11.29,1.2142603346800702,10.1875,12.0,0.0,1.87,0.4939999999999999,0.47,0.31870255843767087,0.43,0.5525,39.0,40.0,39.48431250000001,39.5,0.1588425979136262,39.457499999999996,39.5,0.0,0.5,0.4654999999999999,0.5,0.08729189088246683,0.47,0.5,0.0,12.0,7.1275,8.0,3.8806608073737627,4.1875,10.5425,0.0,3.27,0.39912499999999984,0.43,0.49401752763445855,0.0,0.5,0.0,14.0,11.261749999999997,12.0,2.563035874325945,11.0,12.5,0.0,2.16,0.5856874999999999,0.5,0.4159169938277556,0.43,0.83,39.0,40.0,39.285875,39.25,0.227425812079456,39.0,39.5,0.0,0.5,0.32693749999999977,0.43,0.21297827235860317,0.0,0.47,0.0,12.2,3.7203750000000007,3.0,2.9514417940257642,1.5,6.0,0.0,1.63,0.39368749999999986,0.43,0.38838582560168416,0.0,0.5,0.0,18.0,10.471500000000002,8.75,4.987460401633443,7.0,16.355,0.0,4.06,0.6684375000000005,0.5,0.5378007239774711,0.43,0.8875,0.0
31,39.0,40.0,39.3316875,39.33,0.23924467588037793,39.25,39.5,0.0,0.5,0.3487499999999998,0.47,0.20682307937829875,0.0,0.5,0.0,7.5,2.9595624999999997,2.585,1.7715662497353184,1.5,4.5,0.0,2.06,0.38599999999999984,0.43,0.43183708784708574,0.0,0.5,7.0,18.0,15.437687500000004,16.5,2.9131720423398333,15.67,17.0,0.0,2.45,0.643999999999999,0.5,0.3372198581109992,0.47,0.83,39.0,40.0,39.3014375,39.25,0.24087327202514755,39.0,39.5,0.0,0.5,0.3272499999999997,0.43,0.21312868525373913,0.0,0.47,0.0,9.75,4.254875,4.5,2.222888083286608,2.75,5.5425,0.0,2.49,0.5028125,0.47,0.4388351818438209,0.0,0.7374999999999999,8.5,18.67,16.5029375,17.25,2.059965987651985,15.6275,18.0,0.0,3.5,0.5179375000000002,0.47,0.5327395635862451,0.0,0.83,39.0,40.0,39.4081875,39.5,0.1999209651227143,39.25,39.5,0.0,0.5,0.4231874999999999,0.47,0.14903619869686902,0.43,0.5,0.0,11.33,5.932187500000002,6.0,2.373460884109158,4.25,7.75,0.0,3.54,0.6199374999999996,0.47,0.6005757163237087,0.43,0.8225,13.0,18.33,16.696312499999998,17.0,1.112444541406179,16.0,17.67,0.0,2.05,0.6034375,0.5,0.36644655521670366,0.43,0.83,0.0
32,39.0,56.25,42.63368749999999,42.25,2.957541819217672,42.0,42.5,0.0,4.33,0.4048124999999999,0.43,0.43893234084852645,0.0,0.5,0.0,18.25,6.389812500000002,5.33,3.8862535469638746,4.25,8.8125,0.0,5.72,1.0318125000000005,0.825,1.025256447057371,0.43,1.4849999999999999,0.0,18.33,10.963625000000002,11.67,3.625993247139588,9.33,12.8125,0.0,4.5,1.0427500000000003,0.87,0.8727185531177705,0.47,1.3,42.0,54.0,48.8234375,54.0,5.7814304824794185,42.25,54.0,0.0,8.49,0.193625,0.0,0.7103338638367208,0.0,0.43,2.0,15.0,10.318312500000001,12.415,3.856353773972436,6.67,13.5,0.0,4.32,0.7351875000000004,0.5,0.6329733884884824,0.43,0.87,8.5,21.0,16.0135,18.125,4.085605379959594,11.75,20.25,0.0,5.72,0.5284375,0.47,0.6439017727297601,0.43,0.5,41.33,54.0,50.51825,54.0,5.497122580647687,42.5625,54.0,0.0,2.59,0.2245,0.0,0.48015956467321325,0.0,0.43,5.5,15.0,11.887687500000002,12.0,1.3321384056914802,11.25,12.69,0.0,3.5,0.5901875000000002,0.43,0.6563185603599485,0.0,0.83,7.25,21.0,15.920250000000001,16.0,2.247203979008236,14.0,17.75,0.0,3.56,0.7273124999999997,0.71,0.5170109080938723,0.43,1.0,0.0
33,41.5,44.5,42.805625,43.0,0.8194734369315939,42.0,43.5,0.0,1.0,0.28237499999999993,0.47,0.26706531719375076,0.0,0.5,4.0,23.5,17.099875000000004,18.0,3.984728865960659,15.4575,20.6175,0.0,4.27,0.5863750000000004,0.43,0.7645054203443225,0.0,0.83,1.0,27.33,13.828500000000002,14.0,4.734362170053398,11.1875,17.0,0.0,4.03,1.0198125000000011,0.83,0.8313499455212823,0.47,1.25,35.25,48.5,39.638937500000004,38.125,3.1836946214437774,37.0,42.3725,0.0,3.28,0.8075624999999993,0.83,0.5345411797034368,0.4975,1.0,0.0,22.25,13.263187500000004,15.0,5.481735410367481,9.6275,16.8125,0.0,5.12,0.8863125000000001,0.485,1.014547407768638,0.30000000000000004,1.22,0.0,23.5,14.0208125,14.75,5.617955040096633,10.0,18.75,0.0,5.89,0.9803750000000007,0.82,1.0026291773610014,0.43,1.41,36.0,41.75,38.21325,38.25,0.8427661477979599,37.730000000000004,38.75,0.0,1.7,0.7624999999999997,0.83,0.42693142335927026,0.47,1.0225,3.75,21.0,14.190624999999994,14.5,4.382326955399967,11.31,18.0,0.0,4.87,1.144000000000001,0.83,1.0841286098832073,0.45999999999999996,1.5925,4.0,24.75,17.652499999999996,19.5,4.663265517104819,14.33,21.0,0.0,6.36,1.1730000000000016,0.83,1.2056370742130424,0.47,1.41,0.0
34,36.25,46.67,44.698,45.5,2.469791018073383,45.0,46.0,0.0,2.95,0.5031874999999999,0.5,0.3743696956554538,0.43,0.71,0.0,24.0,13.217812499999997,13.67,5.439926085313958,10.0,17.0,0.0,5.66,1.2021250000000008,0.87,1.0552184712241242,0.47,1.7,4.0,25.0,17.220375000000004,18.5,3.9528758558101136,14.9375,20.25,0.0,7.0,1.3131875000000013,0.94,1.1692874634450725,0.5,1.645,36.67,48.25,45.6250625,46.5,2.726987417174431,46.25,46.75,0.0,3.28,0.5017499999999997,0.5,0.37736349524983176,0.43,0.5,6.33,24.0,18.527812500000003,18.585,4.548180321991666,15.6275,22.8125,0.0,5.85,0.931062500000001,0.5,1.0963619638685076,0.0,1.25,2.25,24.5,14.949000000000002,15.415,5.407888275240557,10.1875,19.75,0.0,6.55,1.4750625000000004,1.2349999999999999,1.1649261033464147,0.8274999999999999,1.745,28.5,45.0,41.3314375,42.0,2.649051769801417,39.75,42.75,0.0,2.69,0.547125,0.5,0.42885746631613436,0.43,0.83,3.33,24.25,13.246500000000001,13.29,5.110584429157509,9.0,16.69,0.0,6.98,1.0098750000000005,0.5,1.1273545521101702,0.43,1.4275,1.5,24.5,12.592249999999998,13.0,5.259047065556255,7.75,17.0,0.0,5.24,1.2765000000000004,0.915,1.1151253983691924,0.5,1.645,0.0
35,40.33,42.75,41.8059375,42.0,0.48924315426351295,41.75,42.0,0.0,1.0,0.20493749999999994,0.0,0.2878962882684348,0.0,0.43,4.5,21.8,14.36,14.75,3.2306723797310726,12.67,16.0,0.0,6.02,1.0126250000000006,0.5,1.1910940415111115,0.43,1.2625,2.75,20.75,13.920562499999999,14.415,4.538107583158508,10.6275,18.0,0.0,5.59,1.1680625000000007,0.83,1.0660521993160872,0.47,1.5,40.0,45.0,43.04293750000001,42.375,1.4379342261857742,42.0,44.5,0.0,1.09,0.3229999999999999,0.47,0.2789643921282279,0.0,0.5,0.0,21.0,10.050687499999999,10.415,3.9932263593584922,7.9175,11.5,0.0,7.31,1.01425,0.5,1.175916904393221,0.43,1.2625,1.0,23.0,16.064937500000003,16.0,3.5416607689555035,15.0,18.0625,0.0,6.36,0.8447500000000003,0.71,0.8505876252192366,0.43,1.12,39.5,42.0,41.485875,41.5,0.35534620818710894,41.33,41.67,0.0,1.0,0.4978750000000002,0.5,0.24326755594115893,0.47,0.5,0.0,18.25,9.9160625,11.25,4.779380252036184,6.3100000000000005,13.67,0.0,4.78,0.6413124999999996,0.47,0.7541258606355075,0.43,0.83,1.0,17.0,8.936249999999998,9.0,3.276022813061306,7.1875,11.5,0.0,3.24,0.8706875000000001,0.81,0.6502385840558591,0.47,1.12,0.0
36,41.33,42.0,41.605875000000005,41.5,0.18078232332745675,41.5,41.75,0.0,0.87,0.4275624999999998,0.5,0.16249914126526846,0.43,0.5,1.0,20.33,9.410125000000003,8.875,6.019871076943331,3.67,14.25,0.0,5.68,0.9986249999999999,0.82,0.9549971105359826,0.43,1.3725,2.0,22.0,12.917124999999999,12.415,4.358529177147989,9.5,15.75,0.0,7.85,1.0029375000000003,0.82,1.0098294250848974,0.47,1.12,39.67,41.75,41.352125,41.5,0.35339928333136017,41.31,41.5,0.43,1.0,0.5680624999999996,0.5,0.15156000897583352,0.5,0.5,0.0,18.0,6.6455625,6.0,4.343659261755314,3.75,9.67,0.0,4.97,0.8554374999999999,0.71,0.8603727778259254,0.43,1.12,0.0,23.0,7.5432500000000005,8.0,4.751699007630795,3.4575,10.0,0.0,4.44,0.8052499999999998,0.71,0.7184469185978655,0.43,0.955,41.0,44.75,43.89,44.5,1.2045453747154655,44.33,44.5,0.0,0.94,0.49943749999999987,0.5,0.08162844857249335,0.485,0.5,1.5,22.75,12.352937499999998,13.0,3.6827820692587947,10.67,14.932500000000001,0.0,4.5,0.8448750000000004,0.825,0.6628364696775454,0.43,1.2275,1.75,23.25,17.1511875,18.75,4.6536505413330165,17.0,20.25,0.0,4.32,0.7988124999999999,0.83,0.5807188907134389,0.46749999999999997,1.0,0.0
37,40.0,42.0,41.5235,41.5,0.37076022528594943,41.5,41.75,0.0,1.0,0.45087499999999975,0.5,0.23996956699081864,0.43,0.5,2.25,21.5,12.8355,12.0,2.438255330477877,12.0,14.0625,0.0,5.44,0.48106250000000017,0.43,0.7624361788942025,0.0,0.5,2.5,18.5,9.463750000000001,8.75,3.565844215407265,6.73,12.0,0.0,3.34,0.8826875000000001,0.83,0.6030370952168261,0.47,1.12,41.25,44.5,42.43956250000001,42.0,0.8676856710480692,41.75,43.33,0.0,1.0,0.4247499999999997,0.47,0.23481278505472664,0.43,0.5,2.0,17.75,10.56475,12.0,3.784494009198638,7.33,13.75,0.0,2.74,0.6668749999999998,0.5,0.53335202895691,0.43,0.94,6.5,24.0,16.877000000000002,13.16,5.7696948242328965,12.5,23.5,0.0,2.55,0.5865625000000001,0.5,0.41604463789751034,0.43,0.71,40.75,44.67,43.1175,43.25,0.9694814797728946,42.6275,44.0,0.0,1.0,0.571875,0.5,0.24033830323109148,0.47,0.82,2.5,23.5,15.253375000000002,15.0,4.144927169702545,13.6875,18.0,0.0,5.93,0.71225,0.43,0.8884471294831179,0.0,0.94,6.0,26.67,19.4405625,21.0,5.094446383890337,19.125,22.5,0.0,4.64,0.6901874999999998,0.5,0.7303780978921147,0.3225,0.83,0.0
38,29.25,45.0,42.11506250000001,41.67,2.0974377890864946,41.0,43.67,0.0,4.72,0.6450624999999997,0.5,0.5739885792861591,0.47,0.82,0.0,23.5,16.322187500000002,18.0,6.208581469546299,13.95,21.0,0.0,5.07,0.7381875000000002,0.47,1.0167953554237554,0.0,0.8225,6.75,24.0,17.690875,20.5,5.378367616969891,13.565,21.0,0.0,5.1,0.8501875000000005,0.5,0.9344338560269037,0.43,1.22,42.67,46.0,44.225875,44.5,0.6614652949913453,43.67,44.5,0.0,1.3,0.4968124999999999,0.5,0.20215310181228205,0.47,0.5,7.75,24.0,17.409875,17.5,3.783512059752065,14.75,21.0,0.0,6.12,0.5618750000000003,0.43,0.7763940090139184,0.0,0.5,6.75,20.75,15.694749999999999,17.0,3.0033878041116835,13.9375,18.0,0.0,5.07,0.8095000000000006,0.71,0.7301682411453942,0.43,0.94,37.75,45.0,41.845625,41.5,2.087919034882918,40.5,44.5,0.0,1.48,0.5241249999999998,0.5,0.24083812643486077,0.47,0.5,1.0,21.0,13.738874999999998,13.67,3.4231692968054017,12.0,16.5,0.0,4.99,0.9747500000000006,0.83,0.8713005893382219,0.43,1.315,2.0,24.0,15.841187499999998,17.375,3.8868919163843616,13.6875,18.5,0.0,4.03,1.0165625000000007,0.83,0.8672228840732801,0.43,1.2625,0.0
39,45.0,46.0,45.035375,45.0,0.14058676454339478,45.0,45.0,0.0,0.71,0.0358125,0.0,0.12787804663553803,0.0,0.0,4.0,22.75,19.013125000000002,19.5,2.7633889474416695,18.75,20.5,0.0,2.68,0.49556250000000057,0.43,0.4315348457693854,0.43,0.5,11.5,21.25,17.470937499999998,18.0,2.024525970412389,16.5,18.5,0.0,2.12,0.61975,0.5,0.45648086474047744,0.43,0.87,42.5,45.67,44.715375,45.0,0.5574141640777229,44.6275,45.0,0.0,0.83,0.15968749999999995,0.0,0.25889319785015974,0.0,0.43,4.25,26.25,18.027437499999998,18.0,3.3603710200356733,15.75,19.6175,0.0,5.17,0.6196875000000005,0.47,0.7771755197650088,0.43,0.71,4.33,30.75,21.2965625,21.125,4.514204979821226,18.25,23.67,0.0,4.3,0.7598125,0.5,0.7177458353202036,0.43,0.8875,43.0,45.0,44.511125,44.75,0.5869953205003492,44.0,45.0,0.0,1.12,0.2662499999999998,0.0,0.3027416649938857,0.0,0.47,3.67,27.25,18.698250000000005,20.875,5.647940633206622,17.475,22.8125,0.0,4.09,0.7606874999999997,0.5,0.741379915063201,0.0,1.145,6.25,25.75,19.02775,20.71,4.404307204281456,17.105,21.75,0.0,4.13,0.9126875000000002,0.83,0.7171324113720223,0.47,1.145,0.0
40,25.67,45.75,42.7448125,45.0,4.643668032365288,42.5,45.0,0.0,12.19,0.36187499999999995,0.0,1.1841719169659526,0.0,0.43,1.0,24.0,12.482750000000001,13.29,5.14065347753577,9.0,15.75,0.0,5.12,1.0923750000000005,0.83,0.9969024273646518,0.47,1.3,5.5,27.0,15.644312500000002,15.5,3.4885254173166267,13.31,18.27,0.0,6.26,1.0001875,0.905,0.8832526166100091,0.47,1.2625,31.67,39.0,35.932249999999996,36.5,2.3508205311787007,33.0,38.0,0.0,1.3,0.6141875000000001,0.5,0.3923874222639451,0.43,1.0,3.0,21.25,13.533625,14.25,5.8266861124878835,8.0,20.75,0.0,3.27,0.5366249999999999,0.43,0.6370429796031313,0.0,0.7374999999999999,11.25,20.67,16.930625,17.5,1.8535645372391785,16.0,18.0,0.0,3.54,0.7165625,0.71,0.6109772014758571,0.43,0.94,25.5,37.75,31.003125,30.0,2.890079363341956,30.0,30.25,0.0,1.64,0.29043749999999996,0.0,0.43082682956783375,0.0,0.47,8.0,22.5,18.668124999999996,19.29,2.7164143929246247,17.73,21.0,0.0,4.97,0.5925625000000005,0.43,0.7082294753678887,0.0,0.83,12.0,22.0,18.874249999999996,19.0,1.9433801681573837,18.1875,20.33,0.0,3.03,0.8477500000000007,0.83,0.5977956887888962,0.43,1.145,0.0
41,27.0,37.5,30.6150625,30.0,1.5028166414118531,30.0,30.25,0.0,1.79,0.15649999999999994,0.0,0.3186157165658456,0.0,0.1075,4.0,23.75,20.2515,21.0,2.4606654517444677,20.5,21.0,0.0,5.12,0.4161249999999999,0.43,0.6516143354303715,0.0,0.5,3.0,22.0,18.6250625,20.25,3.8662246543404826,18.5,21.0,0.0,5.12,0.8086249999999999,0.5,0.8970373932594227,0.43,1.005,27.0,38.67,32.763937500000004,30.0,3.95230863143072,30.0,37.5,0.0,2.49,0.4989374999999997,0.0,0.5897474108868972,0.0,1.0,6.25,23.0,16.656374999999997,18.75,4.5010270648336235,12.25,20.75,0.0,4.15,0.6064375000000003,0.44999999999999996,0.6885636740172261,0.0,0.83,6.0,21.5,17.727562499999998,18.33,3.0366612638371935,16.31,20.0625,0.0,3.54,0.8140000000000003,0.755,0.6539442016471468,0.43,1.09,27.5,38.33,35.3389375,36.67,2.808676045425078,33.75,37.25,0.0,1.79,0.7148124999999999,0.94,0.5154346909138775,0.0,1.12,2.5,21.25,12.009875000000001,12.0,4.437148779616572,8.67,15.0,0.0,4.56,0.9718125000000007,0.83,0.8474615234953332,0.47,1.2275,2.0,23.5,17.9090625,19.0,4.175327019448852,15.67,21.0,0.0,4.92,0.7514375,0.71,0.6970430329469438,0.43,0.955,0.0
42,33.0,37.33,36.2155,36.33,0.7498266466324063,36.0,36.67,0.0,1.5,0.47018749999999965,0.47,0.42533815163819233,0.0,0.83,1.5,16.75,10.9751875,11.5,2.4604826370836164,9.75,12.25,0.0,4.55,0.8629375000000007,0.82,0.7547398209496058,0.43,1.22,8.5,22.67,16.918,18.0,3.620778921723889,14.5,20.0625,0.0,4.52,0.7335624999999999,0.71,0.6201930586772526,0.43,1.0,27.5,50.75,37.7043125,36.5,3.863277297070018,36.1875,42.0,0.0,6.06,0.4970624999999999,0.47,0.6370989643758692,0.0,0.5,4.2,23.25,15.771687500000002,15.0,3.472752559855241,13.33,18.75,0.0,3.64,0.679,0.5,0.6985044220854694,0.0,0.955,8.25,23.75,19.52775,21.0,2.975887574379434,18.0,21.5,0.0,5.12,0.8345625,0.71,0.8175579889228485,0.43,0.955,42.0,45.0,42.7453125,42.0,0.9604283123893184,42.0,43.75,0.0,0.83,0.18306249999999996,0.0,0.26909350944216254,0.0,0.43,9.33,21.5,17.815625,18.0,1.878429588812364,17.1875,18.75,0.0,6.02,0.4208750000000001,0.43,0.5954633389641341,0.0,0.5,0.0,21.25,13.1203125,14.25,5.6400085219922005,10.185,17.5,0.0,5.17,0.9525,0.83,0.7875565268721147,0.45999999999999996,1.25,0.0
43,42.0,45.0,43.5905625,43.75,0.8315774559543877,43.33,44.25,0.0,0.87,0.4081874999999998,0.47,0.2452360482058515,0.43,0.5,5.67,20.5,15.297875000000001,15.875,3.062440016098481,13.0,18.0,0.0,5.45,0.7503125000000004,0.47,0.9839654221790642,0.0,0.84,4.0,23.0,13.9661875,13.29,4.126964540291558,10.9375,16.875,0.0,6.36,1.0405625000000012,0.83,1.0606947093812784,0.47,1.25,42.0,43.67,42.3815625,42.33,0.36914067621501373,42.0,42.5,0.0,1.0,0.33843749999999984,0.44999999999999996,0.26100084791062034,0.0,0.5,12.0,22.0,18.7100625,18.0,1.6129540448463384,18.0,20.0,0.0,2.45,0.2837499999999999,0.0,0.3789720455663651,0.0,0.43,5.0,22.0,17.815875,17.5,2.5957549737307266,16.652500000000003,19.8125,0.0,3.08,0.718625,0.71,0.4632554852930381,0.43,0.87,42.0,45.0,42.49176100628931,42.25,0.8177860933148915,42.0,42.5,0.0,1.12,0.2599371069182389,0.43,0.2547435962235234,0.0,0.47,0.0,23.0,17.593647798742136,19.75,5.270964341594339,18.0,21.0,0.0,4.24,0.5596855345911951,0.43,0.7315999645165152,0.0,0.71,1.0,21.5,16.296603773584906,17.67,4.430140985582465,15.0,19.5,0.0,3.19,0.8085534591194968,0.82,0.6045982414103103,0.44999999999999996,1.09,0.0
44,42.0,46.5,44.0371875,44.5,1.0200414172593795,43.6275,44.5,0.0,1.5,0.43062499999999987,0.5,0.21911970106822046,0.43,0.5,7.33,21.33,14.725249999999999,14.225,2.9683050984076274,12.0,16.5625,0.0,4.64,0.5013125000000002,0.43,0.6188771754826095,0.0,0.71,5.67,21.33,14.970687500000002,15.0,3.1890997767404965,13.33,17.0,0.0,5.45,0.9043750000000005,0.83,0.8418455971459149,0.43,1.22,42.0,45.0,43.502562499999996,44.0,1.1474753511966056,42.0,44.5,0.0,1.0,0.3362499999999999,0.47,0.26277845368916836,0.0,0.5,0.0,19.0,11.114999999999998,12.415,4.8616093305631685,8.1875,14.69,0.0,3.4,0.6453749999999998,0.5,0.5848505560875998,0.3225,0.87,9.0,22.0,16.5754375,16.75,2.8242538608069596,14.6275,19.0,0.0,3.0,0.6854999999999999,0.5,0.5149510570869515,0.43,0.94,41.75,43.75,42.0328125,42.0,0.18721786950069,42.0,42.0,0.0,1.09,0.031937499999999994,0.0,0.1333199531415324,0.0,0.0,12.0,21.67,18.7346875,19.5,2.3776598933397155,17.73,20.75,0.0,1.41,0.3839374999999997,0.43,0.357347138230122,0.0,0.5,9.0,21.0,16.583375,17.25,2.779128610434092,14.5,18.5,0.0,2.92,0.8288125000000001,0.83,0.5063662282138017,0.47,1.12,0.0
45,36.67,45.0,41.50081250000001,42.0,2.735885671016647,39.0,44.3725,0.0,2.12,0.5647499999999999,0.5,0.4046583309161867,0.43,0.83,9.0,24.0,16.44325,17.0,2.3490462536712204,15.0,18.0,0.0,2.59,0.6641874999999999,0.71,0.4884521462884941,0.43,0.87,2.0,22.0,9.3775625,9.25,3.0752756683459697,7.5,11.0,0.0,4.11,1.133250000000001,1.0,0.7651945533016531,0.5,1.585,39.0,45.0,43.242875000000005,44.0,1.6257044481793712,42.0,44.5,0.0,1.25,0.3413749999999999,0.43,0.272427908645214,0.0,0.5,8.25,20.75,16.369562500000004,16.5,2.0745142181610134,15.149999999999999,17.75,0.0,2.87,0.72825,0.82,0.5170751681909977,0.43,1.09,2.0,14.25,8.852187500000001,9.25,2.5806699612502504,7.0,10.75,0.0,4.03,1.2072500000000006,1.12,0.7304964711342709,0.71,1.4849999999999999,36.0,45.8,42.516062500000004,43.125,2.732063080405442,40.9375,45.0,0.0,2.12,0.47556249999999994,0.47,0.4344254455799009,0.0,0.71,6.33,21.0,16.1488125,17.0,2.9090086430564885,14.5,18.0,0.0,5.59,0.8572500000000005,0.5,0.9040954686050591,0.43,1.2275,2.0,21.33,11.973500000000001,12.0,4.4718704597522745,8.9375,15.67,0.0,6.65,1.338312500000001,1.0,1.1207512203678267,0.5,1.79,0.0
46,38.25,45.67,44.187,45.0,1.5242875642792444,44.33,45.0,0.0,1.3,0.27337499999999987,0.0,0.3098018995763778,0.0,0.5,1.0,21.0,16.4773125,17.5,3.204270287886182,15.0,18.3125,0.0,3.3,0.4687500000000001,0.43,0.5016685994237619,0.0,0.5,2.67,21.0,15.260437500000005,15.25,3.2261651099756032,13.75,17.69,0.0,5.7,0.7630625,0.71,0.6129955285985055,0.43,0.94,38.67,45.25,42.098375,42.0,1.4483084418615029,41.25,43.0,0.0,1.41,0.45174999999999976,0.48,0.3152208968905423,0.30000000000000004,0.5,2.25,21.0,12.988249999999999,12.585,4.100577432876846,10.67,15.25,0.0,3.77,0.7838125000000001,0.5,0.7319946659899483,0.43,1.09,1.0,21.0,14.635312500000003,15.375,4.02734769562773,12.25,17.75,0.0,5.12,1.0233124999999998,0.83,0.8268966928965618,0.47,1.27,37.0,48.25,41.265499999999996,41.25,2.354711268336885,39.457499999999996,42.0625,0.0,2.12,0.5969375000000003,0.5,0.3458886956520466,0.43,0.83,2.0,21.75,10.190625,9.71,4.528230482763816,7.3100000000000005,12.0,0.0,5.61,1.1472500000000005,0.83,1.117599600896729,0.43,1.4275,2.75,20.5,14.023500000000002,14.33,3.4868506270842006,11.75,16.25,0.0,6.85,1.145875000000001,0.94,1.0280961139391858,0.5,1.3,0.0
47,38.33,45.25,42.634125,42.5,1.5193508161434355,42.0,43.542500000000004,0.0,2.6,0.3946249999999998,0.47,0.36308234507915144,0.0,0.5,4.0,17.67,12.307749999999999,12.0,1.9412263354731691,12.0,13.27,0.0,4.11,0.4931875,0.43,0.5838673622477224,0.0,0.82,9.33,20.0,14.8559375,14.75,1.8305576346924504,13.73,16.0625,0.0,2.36,0.7739999999999995,0.82,0.397307288834482,0.47,1.0,41.33,44.2,42.40599999999999,42.33,0.5001637467719008,42.0,42.5,0.0,1.0,0.31437499999999985,0.47,0.27315231197006434,0.0,0.5,5.0,15.75,12.878187500000001,13.0,1.5860757601148499,12.25,13.75,0.0,2.69,0.5417499999999998,0.47,0.46493598666710373,0.3225,0.83,11.5,18.0,15.688375000000002,16.0,1.4835037938236995,14.73,16.8125,0.0,2.18,0.7541875,0.82,0.3689530860651272,0.45999999999999996,1.0,36.25,45.5,43.837937499999995,44.5,1.7425041970027866,43.730000000000004,45.0,0.0,1.22,0.3496249999999998,0.47,0.2941887630448974,0.0,0.5,0.0,22.0,10.155374999999998,10.415,4.132049590790835,8.0,12.0,0.0,4.72,0.6576249999999999,0.47,0.8096357496861236,0.0,0.83,0.0,20.25,14.29375,15.0,3.932112871627684,12.9375,16.75,0.0,4.0,0.7172500000000002,0.71,0.5873744479787703,0.43,0.87,0.0
